age,education,work_experience,major,industry,prior_startup_involvement,entrepreneurship_education,employment_title,location,risk_tolerance,income,credit_score,family_background,network_size,savings,self_efficacy,openness,started_business
18,1,24,Engineering,Healthcare,0,2,Manager,Chicago,0.5392758479609571,22788.67973745996,723.1481180352891,0,57.651999186574535,24953.161510454152,0.6105230772779426,0.647537576371028,1
18,1,12,Engineering,Education,1,3,Engineer,Chicago,0.6195358162065406,41682.93113232507,726.0323212364534,1,39.11618962707976,37119.621845804024,0.665095592249481,0.4930424401233636,1
64,3,5,Engineering,Tech,0,1,Manager,Other,0.7094512239741392,30785.777778988355,691.6170508685448,0,64.92187630154565,49380.25125342277,0.7662185133247772,0.6697054659723987,1
51,2,8,Engineering,Finance,0,2,Technician,Remote,0.3257283385457844,26957.845613135236,649.2913028086365,0,60.005410436000005,60388.737382550134,0.6062023177956726,0.3067717278816623,0
49,1,35,Science,Tech,0,1,Technician,Seattle,0.24057464005510287,35021.14828817019,752.388018212069,0,54.45973077671447,29571.549500483492,0.5016645142965295,0.35505269641965154,0
65,1,19,Business,Retail,0,1,Analyst,San Francisco,0.49136691193911425,33611.54743721429,731.4026331541418,0,50.77093467778339,13096.126109382389,0.5246620419232608,0.5466794774256135,1
42,1,17,Business,Other,0,0,Other,Seattle,0.23697629638709305,21376.28795305907,705.7291845308038,0,7.332558533273215,19859.755760913522,0.7177431449388882,0.4931267406413143,0
57,2,20,Engineering,Finance,0,0,Manager,Remote,0.45290073555380717,140678.2704586335,729.8183741208679,0,25.714497906853275,21683.725440079383,0.6621035193154656,0.3842309936945792,1
62,1,3,Computer Science,Healthcare,0,0,Clerk,New York,0.5471560301298706,54389.99264751091,738.4470725045566,0,47.38397560420258,15616.365239086581,0.5827089887509519,0.6136495357290315,0
70,1,32,Engineering,Manufacturing,0,1,Manager,Other,0.458654185091731,41035.594308350715,661.913397825934,0,80.38767095607072,14127.908780801605,0.576131988841361,0.4130106670769128,0
18,3,26,Arts,Other,0,1,Technician,Other,0.47876104278444637,37984.75050349433,728.0340186740902,0,61.29362136265559,24457.699211909774,0.5827134461436349,0.6198550703112081,1
33,1,6,Other,Education,0,3,Other,Other,0.34975002295686125,66248.91125396058,672.3482137240828,0,86.2809265811783,12210.059219017357,0.7239039029888601,0.4929565170422573,1
56,2,5,Other,Education,0,3,Engineer,Other,0.6182215315956416,102517.12954956475,740.10166782934,0,51.65974387308486,10867.801498338447,0.5211047053887774,0.3930069434404111,0
22,3,14,Economics,Retail,0,3,Engineer,San Francisco,0.34048049493164906,51151.274399021706,690.3800206788385,0,49.382984723494545,7969.192913713356,0.47865888991806543,0.43312614813308614,1
39,1,17,Arts,Tech,0,2,Director,Chicago,0.18456474034174497,38584.1308248049,730.5859786840861,1,78.50250373174079,29383.89508172819,0.7816808773579125,0.6372153027910753,1
46,2,31,Computer Science,Tech,0,0,Clerk,Remote,0.468899184120017,75835.51791715212,678.3102350145239,0,46.81571390321303,27031.247398904463,0.602505447203966,0.4702252964954942,1
20,1,10,Economics,Finance,0,0,Clerk,New York,0.6372529887379934,38994.64552549257,733.1851217968837,0,30.270601870376332,18127.66852871302,0.5920671240857951,0.5972340871339654,0
29,3,19,Other,Education,0,3,Engineer,Remote,0.5119746187824464,45146.020020857155,651.0615385441996,0,56.335082352347285,39996.16147879452,0.6670992119717739,0.6400440084798326,1
43,1,23,Computer Science,Other,0,1,Manager,Austin,0.3252804477379648,59904.41334972825,701.8084439931731,0,72.45027963984788,12097.019580787643,0.5011089641465417,0.4919576750144013,0
33,2,14,Economics,Retail,0,5,Analyst,Austin,0.5152926451109504,29934.305147966377,749.0316257554966,0,33.481049738375816,27681.634681298397,0.6750496000776477,0.4776807047073796,1
68,1,6,Engineering,Other,0,3,Engineer,Austin,0.5657455557152524,12862.646905441828,723.3602328622962,1,61.78087079356065,22754.040574095812,0.5617272760669227,0.45950318624199177,0
54,2,20,Engineering,Healthcare,0,1,Clerk,Chicago,0.513547503727839,29215.65244678694,709.6014366724605,0,48.13526982671341,14123.44973612088,0.7125672536684008,0.5352097624321858,0
39,2,25,Computer Science,Tech,0,1,Clerk,Seattle,0.4603123629667121,53449.92240329733,790.178066982532,1,59.02699569134113,16390.78461437715,0.44662658983298187,0.6505930024000065,0
46,1,13,Economics,Other,0,1,Technician,San Francisco,0.5729058022464123,51599.92246535313,751.1818434244461,0,56.27067754090197,15651.192825840522,0.6450666187966131,0.37729636006936734,1
31,2,36,Science,Education,0,2,Technician,Other,0.2392359645769782,71063.92156363396,742.7769974626564,0,41.71391216728345,25633.42342469317,0.5768767428809392,0.521915235965408,1
45,1,20,Computer Science,Manufacturing,0,3,Director,Chicago,0.36590669138561294,29779.767026826594,732.9013889458253,0,47.876242779029155,31446.951449698703,0.5295356701876668,0.5175879426858272,1
22,1,17,Computer Science,Retail,0,4,Other,New York,0.30421878532920343,80054.47516412054,739.1348436123332,0,42.93544346532391,17054.403191839923,0.6771344579212739,0.31958128903030414,1
64,1,4,Arts,Finance,0,0,Director,New York,0.7022579557982235,39836.303160062926,782.8551005276082,0,52.37496440079447,14367.691019301812,0.5851678077146448,0.41125342680197874,0
66,1,2,Business,Tech,1,1,Manager,Austin,0.6068047581482581,49129.088947580916,679.1165656139502,1,33.07805597320877,23916.72483595234,0.6466012798156864,0.4317458893312367,1
47,1,22,Computer Science,Tech,0,0,Engineer,San Francisco,0.5277687551471026,57057.018942777744,750.4701982637621,0,37.858301290103526,8175.926310464672,0.7265711920786303,0.5764029532800239,1
63,3,25,Science,Healthcare,0,0,Engineer,Austin,0.28240675199707876,18199.823706340267,717.8243944387388,1,41.72079188961416,22485.242404459234,0.6791495644220615,0.5938950911200821,1
69,1,36,Engineering,Tech,0,1,Director,New York,0.6116221683422178,21972.59784920379,680.8441231433003,1,57.83405811242778,56222.10526773186,0.491962886495286,0.31246216000817756,0
22,2,23,Economics,Retail,0,0,Engineer,New York,0.7079810202487724,21610.93555962423,695.013744847936,1,21.689321414236417,14438.045323452438,0.5458253744989511,0.5639202082955166,1
29,1,18,Business,Education,0,1,Manager,Other,0.5857242104695344,62075.6196387249,710.9577340773171,0,47.85740730318136,19808.905810258275,0.6459291346751889,0.5509927984820373,1
33,2,24,Economics,Education,0,1,Analyst,Seattle,0.49472338752446643,31171.88027378161,657.0029966165289,0,35.83582004892962,40730.68626306724,0.6793876901573623,0.5578386676470575,0
43,3,20,Engineering,Education,0,2,Other,Other,0.5947577047775923,100086.58963641182,743.2006387750223,0,41.77176172630134,34641.373225014846,0.5609043724066097,0.5152745964297654,1
43,1,11,Computer Science,Manufacturing,0,1,Technician,Seattle,0.5409374171379033,36376.8545528936,694.857428795548,0,36.79661604969806,22859.07445588144,0.6197853479527855,0.5950439845129399,0
65,2,40,Arts,Manufacturing,0,4,Manager,Other,0.6389114350459608,17401.52414591491,704.2464581121337,0,53.89143961832618,21266.3839005062,0.619158710639397,0.6171520695452716,1
38,1,32,Science,Tech,0,1,Engineer,Seattle,0.635552846268943,25946.4802783049,767.8601274963903,0,46.857734101622,10495.117781054149,0.6330899185055083,0.3366134336106257,0
56,2,3,Business,Other,0,3,Manager,Austin,0.46684016950845103,38510.575913681656,706.4874102613401,0,64.23220447309176,29575.20713491896,0.4821052629233953,0.4951275696727749,0
53,1,6,Science,Manufacturing,0,1,Technician,Remote,0.4009037925673835,46985.52864434479,777.6334222210553,1,58.03462810833279,9837.678058664442,0.4584967869470521,0.47455112540667826,0
50,3,21,Other,Other,0,0,Consultant,San Francisco,0.44002655889707337,22194.085999659565,673.7592745552428,1,19.25907831219909,6379.781172231192,0.37407629864386016,0.44272528969246266,0
47,1,32,Science,Other,0,1,Clerk,Seattle,0.5803775502507401,48254.30791061259,645.1465080602675,0,30.800018854093423,40330.441769276214,0.610556109538991,0.45454919526457255,0
54,1,16,Science,Manufacturing,0,2,Technician,Chicago,0.44908405223032877,55147.75840990566,685.5003426527559,0,46.537854277519756,27783.338321137722,0.46358097728524394,0.5186783626337398,0
40,2,23,Science,Healthcare,1,2,Clerk,Seattle,0.3874205572769265,26357.97593564459,559.2642650254094,0,49.141296119938495,37340.78414595591,0.8136725635715094,0.37033912417916276,1
27,1,33,Engineering,Manufacturing,0,5,Technician,Austin,0.499856994312019,97205.114369024,745.2880876235472,0,32.56438460508353,14158.836667733687,0.6654116054466263,0.5670622060084801,1
22,1,27,Science,Finance,0,1,Consultant,San Francisco,0.6661185396003427,27824.452191828237,648.0550729356253,0,76.07948741029094,29138.580915277627,0.4818133060888745,0.4630877929161159,1
53,1,40,Arts,Finance,0,1,Engineer,Seattle,0.5202662100701095,22027.80863279835,669.1152289276865,0,67.29375481544471,16925.20586070049,0.7135130743776611,0.587464667958915,1
51,1,38,Science,Other,0,2,Engineer,Other,0.4585673005999359,16905.40618967847,735.8139280810464,0,17.105183150048873,18099.76815802434,0.7137498302837262,0.4380068829964847,0
69,1,21,Engineering,Finance,0,2,Other,San Francisco,0.5480647689420147,66857.60574428148,705.9560548958946,0,56.9085272071697,39507.76344599415,0.7218724154925349,0.4325886389018828,1
48,1,16,Economics,Tech,0,1,Analyst,Chicago,0.5126058813574802,36733.39033029094,677.972727095994,0,49.084069265551086,20133.194994139187,0.5191928304495195,0.4054536653827653,1
27,1,33,Engineering,Education,1,1,Technician,New York,0.20995444384854833,28576.98650602875,598.1728813739115,0,74.87750081142522,14503.837154492958,0.6716054334892174,0.4385645390714493,1
36,1,5,Other,Healthcare,0,0,Manager,Other,0.6045138714528738,17377.486746349954,765.0404014948597,1,18.60232144912736,9707.838653279692,0.7235667286009331,0.4198570124551695,1
49,2,5,Other,Tech,0,3,Analyst,San Francisco,0.5611187659920663,29892.848142720373,736.1540016738232,0,91.19709622480102,27348.40875946072,0.75708571497572,0.5434747189094655,1
18,1,33,Arts,Education,0,3,Engineer,Remote,0.5024257698418619,119458.30697133038,802.7860664849126,0,33.141086768000946,41592.93917429054,0.4476257165033636,0.6047107319684881,1
22,1,0,Arts,Unemployed,0,1,Unemployed,Seattle,0.659353505108438,12428.608708600053,670.1810082004797,0,57.5705363786405,13768.28401031561,0.5782365893090441,0.5387868089683516,0
62,1,9,Computer Science,Other,0,2,Other,Other,0.6819499046375297,26480.68291298597,627.2774867810996,0,37.872860461886624,33302.487098611535,0.5155990815487862,0.49225776350327527,0
21,1,20,Engineering,Healthcare,0,1,Other,Austin,0.6198152992210327,89000.02993131282,749.7377642632212,0,42.47682162477953,12510.615598455797,0.7864124265092114,0.5486887444111028,1
33,2,4,Economics,Healthcare,0,3,Other,Remote,0.3724548775946699,67811.46253214638,690.5970041299825,0,16.211640210395174,34529.916837825534,0.6491057333854464,0.496358037659105,1
41,1,1,Computer Science,Finance,0,2,Director,Remote,0.377643333405956,27301.233569805245,731.4084929534478,0,73.93773527833125,22465.78308272657,0.6891247804382246,0.5028573344958479,0
33,1,21,Computer Science,Finance,0,1,Analyst,Austin,0.6676003310002976,40207.046626720425,780.9957643663278,0,44.60705295516987,25866.441266413178,0.6476355355701615,0.46933610617342253,0
19,2,1,Business,Finance,0,0,Engineer,Austin,0.21841641095822006,45773.8708730519,719.4076548232089,0,45.96684174600647,14494.92389647624,0.6375285584406857,0.5836591263119546,1
66,2,9,Science,Healthcare,0,1,Consultant,Austin,0.47767287272568293,38828.86882782531,708.3649450272767,0,96.24963811032158,27296.957227471845,0.5136711879039912,0.2434068432653279,0
45,1,33,Computer Science,Retail,0,2,Clerk,Remote,0.5659738710546623,88629.9490441588,711.5001393152795,0,69.18885417993175,15388.683108902253,0.5553490577153115,0.2867151966802176,0
49,2,15,Computer Science,Healthcare,0,1,Director,San Francisco,0.23743883968287433,43039.651717137276,618.1375907017667,0,36.63277447655362,17185.063849870825,0.6071515364501305,0.6027224435754513,1
44,3,38,Arts,Finance,0,1,Manager,Austin,0.5351514858275449,64071.70626117984,755.4019104741524,0,37.794881992710465,8861.075389921303,0.5351414289361726,0.48034728659452963,1
37,1,21,Economics,Healthcare,0,1,Clerk,New York,0.6431643614878928,39767.26576117878,758.604308112458,1,55.19602421189728,13859.257550012475,0.5166828210238255,0.5917233845197682,0
41,2,11,Computer Science,Finance,0,4,Director,Remote,0.2771635894844786,13145.11641885029,726.5285012481262,1,65.41459827027546,16069.893287739807,0.5794322727053887,0.43919213544478536,1
29,2,23,Other,Finance,0,2,Other,Remote,0.7487255310041238,20006.12235260146,624.2297682534585,0,85.04884099616284,26573.92385050482,0.5394855991321903,0.6674244132883052,0
67,1,39,Economics,Finance,0,2,Technician,Remote,0.3485254885851635,22193.640777181266,693.9425587431493,1,17.838012824223547,31488.997098885255,0.6049817090177434,0.4863481344640384,1
52,1,37,Science,Other,0,3,Technician,Chicago,0.5862104369715545,32059.7642059295,771.9262887696427,0,64.54038614708163,15294.383280740733,0.5557129585532948,0.5449391547060093,0
50,1,9,Other,Other,0,1,Manager,San Francisco,0.48746053574620507,102663.00627713212,671.7123168513266,1,67.75338622870095,19956.960866250367,0.5315141340509993,0.4552853752117719,0
50,2,34,Arts,Retail,0,1,Consultant,San Francisco,0.5104273435550677,43530.00421768205,759.212652595683,0,34.2098629732922,60586.7292424166,0.5072375839686177,0.410286831284427,0
68,3,31,Other,Education,0,1,Manager,Austin,0.3074757296488765,34444.546050280704,702.7548246328427,0,42.79480196945437,23829.15566463428,0.6006095920045641,0.32590714199295895,0
60,2,6,Business,Healthcare,0,0,Analyst,Remote,0.6890709443529588,67459.25048728262,735.625191975798,1,17.393367108884597,15960.377655635672,0.6888298273857412,0.5785704056263359,0
54,1,20,Business,Tech,0,2,Clerk,Other,0.548882519502535,17571.932473630277,679.3929293587609,0,39.982126086975406,8040.21211177376,0.6650871553945605,0.5395417575434241,1
29,2,19,Science,Finance,1,1,Manager,Remote,0.7431260265354733,28428.641370748668,704.2190440822833,0,54.64188169444884,13195.702560629572,0.44730898149110976,0.5093692579944519,1
20,1,25,Science,Retail,0,0,Manager,Austin,0.311387416913146,26405.71315293794,721.8357624084439,0,81.88234923044047,12890.916939823928,0.6859750761010908,0.3861384166218673,1
18,1,3,Other,Tech,0,0,Director,San Francisco,0.4728148049181959,44312.442236903014,645.8383013052908,0,83.72730917897303,72165.99512169498,0.6643809031953393,0.6415466000084484,1
50,1,21,Arts,Other,0,2,Consultant,Austin,0.5314293859553311,56835.59870623594,713.6956564489506,0,29.414009967712282,13239.042215088513,0.6887273406397458,0.510587259354125,1
57,2,14,Arts,Education,0,4,Manager,Austin,0.5090574720942387,45969.93045724987,565.573735010157,0,79.15718359713617,22711.478966580977,0.7083612330303325,0.5702888830135824,1
27,1,39,Engineering,Healthcare,0,3,Analyst,Austin,0.600017801700863,46335.24778118327,669.9249106589114,1,11.013094895783034,27514.118043743063,0.5272346176216999,0.4997012829795161,1
60,2,20,Computer Science,Other,0,1,Director,Austin,0.47091221871141864,30316.44066018088,727.194150718189,0,38.30140162863435,42783.80640753056,0.5700197233040181,0.39105784528017223,1
61,1,14,Computer Science,Retail,0,3,Consultant,Austin,0.8183039069451028,42632.83154874216,756.0131460275281,1,43.96379785846404,22132.76890332741,0.779046351410719,0.5992436361185124,1
46,1,21,Computer Science,Finance,0,1,Consultant,Seattle,0.5059763483282269,23862.91990198449,723.6376070899614,1,55.03578781508695,16216.934187010127,0.7731040381478473,0.5450768444521887,1
30,1,27,Economics,Finance,0,2,Engineer,Seattle,0.06737683463564986,50872.07704858457,630.4841613084516,0,52.13020681093773,15585.21627221768,0.5923411439682649,0.4818590026076447,1
29,1,13,Engineering,Finance,0,0,Technician,Remote,0.5126301512509058,28274.015953364746,751.6429064432791,0,57.31397048436119,27277.78723573239,0.6603111424668493,0.5433670532378119,1
48,3,26,Other,Retail,0,1,Clerk,Remote,0.6892195977299275,20728.09322662551,643.0425134238633,1,46.340851489795675,14609.047761918628,0.6690599871426834,0.5817543542252157,1
63,1,40,Computer Science,Other,0,2,Analyst,Other,0.3615040847224199,37008.752507776466,730.7099275712176,0,69.19177376758999,11355.88413264173,0.7757644632153533,0.5660206056979571,1
19,2,39,Economics,Tech,0,2,Technician,Other,0.35198672162431455,13952.889770834723,644.7083127703571,0,63.83671274821435,16215.087369255329,0.6345280389938077,0.3288673781590816,0
68,1,27,Economics,Education,0,3,Director,Seattle,0.3739415440490615,75900.99221790941,661.3396897818922,0,44.20874257105775,9949.816574692097,0.4787713101187969,0.3509798215218468,0
67,2,25,Business,Healthcare,0,2,Director,San Francisco,0.3385284785034306,54097.83786211779,652.1825432034759,0,66.84787380380695,66860.92205511859,0.5523994071502469,0.5732849129672006,1
52,1,1,Economics,Education,0,3,Analyst,Chicago,0.4280897429441009,42979.77456737081,706.947929464086,0,91.36870681042159,31505.947800175058,0.9133536659543324,0.4303879886461972,1
40,2,24,Science,Other,1,4,Consultant,San Francisco,0.636394583952383,16125.507713916057,690.2232743187717,0,36.53483090420662,58250.40394306185,0.47413787426320564,0.3951387401558822,0
34,2,2,Arts,Finance,0,4,Other,Other,0.7289499092619041,25588.66882515367,725.4454718815346,0,83.50673031868152,29473.93587263574,0.605027912162758,0.537210422974605,1
43,1,7,Economics,Education,1,3,Manager,Remote,0.13636245140941994,37059.470697908924,699.0682580663446,0,38.330493668000194,54981.70750223468,0.8313533440252452,0.39210560928590554,1
25,1,32,Science,Tech,0,3,Analyst,Seattle,0.4432318019633814,31839.01216432991,624.106327320648,1,78.20651911900995,27459.811051454282,0.5200256758215547,0.4520858787170907,0
46,2,34,Science,Manufacturing,0,3,Director,San Francisco,0.5454046991565099,15610.788383707535,713.7906234048987,0,39.081279992934675,34054.204788315896,0.32731004986736617,0.5852269849518696,0
43,3,5,Business,Other,0,1,Technician,Chicago,0.5304017545077786,18803.259232664368,611.8917174783566,1,65.3132485031252,6122.762019518365,0.3457002735703134,0.3485858181435174,0
27,1,38,Other,Manufacturing,0,1,Clerk,Austin,0.7849909499934333,31522.372207912547,655.8073003475498,0,53.59266221195938,12725.997684142434,0.5205786036236164,0.36317362403043446,0
43,2,22,Business,Healthcare,0,1,Analyst,New York,0.19839591356268993,19117.421155572243,681.80433339605,0,14.294830641522204,22519.945566972794,0.42370652476100684,0.33890035679512087,0
51,3,24,Economics,Healthcare,0,1,Consultant,Seattle,0.11164040979672513,72091.66130024723,678.3398296405178,0,88.31104744971303,22850.143099751735,0.7037167337262502,0.4138835169315397,1
68,2,18,Business,Education,0,1,Clerk,Seattle,0.8093318786057384,46502.863936118636,617.6293669746988,1,32.09096021983906,21039.804790621074,0.6268144106809868,0.5082715239059712,0
58,3,4,Business,Healthcare,0,3,Clerk,Chicago,0.6130150539871004,24300.882496084127,768.5579776769096,0,24.608013772864172,28905.78902297623,0.38661627120016284,0.43812120687450934,0
24,2,10,Other,Other,0,0,Clerk,Austin,0.4142942619570635,65158.45906839919,782.4001395028349,0,37.21122438656983,29629.38139695845,0.4404649107741354,0.6503349064325761,1
21,1,11,Arts,Retail,0,0,Engineer,Austin,0.5257398159601933,58915.13480883294,812.5387552154475,1,100.62494466526233,37014.665955031654,0.724014049308684,0.5455309752048516,1
70,1,9,Computer Science,Tech,1,1,Clerk,New York,0.53648264338416,41960.29857513049,757.3825708744828,0,24.925728248397245,32905.5334526904,0.6193159055698831,0.4981181948107826,1
67,1,7,Economics,Finance,0,1,Engineer,Austin,0.4106718814496031,35603.772604714475,680.2276730604863,0,53.56487035367255,45363.016601305855,0.7433631344390557,0.6267408950177689,1
62,2,23,Other,Finance,1,2,Manager,Chicago,0.521266755603715,31280.904043407965,679.3660239525713,0,27.53675347317695,45585.28155374479,0.7119010768352882,0.36691929921548705,1
28,2,27,Economics,Education,0,2,Manager,Remote,0.553222006199018,27723.359668143476,676.6053081913387,1,30.96583523670106,24460.104201877934,0.48494792960267397,0.5866571523782501,1
46,1,40,Economics,Finance,0,3,Clerk,Austin,0.8023295392044238,18612.785953549985,799.2818843112888,0,18.011548617408984,76802.25442050456,0.6881968065668556,0.47637413633749864,1
53,2,35,Business,Education,0,1,Consultant,Remote,0.6445176833428312,77976.62470971803,694.2229265517419,0,56.30336407596841,49791.43802152637,0.656285106609671,0.45446773560326525,1
42,2,36,Arts,Healthcare,0,0,Technician,Other,0.7608984710363113,27993.941496346735,763.4616453460113,1,46.77560297502366,13572.886706950127,0.403827904573704,0.5611071254166834,0
38,1,20,Business,Healthcare,0,2,Manager,Other,0.2984642774490659,36831.18945941708,759.5717488859719,0,27.372675128534212,27877.13223672699,0.46380216707714633,0.4587491419129631,0
53,1,7,Science,Retail,0,1,Engineer,Remote,0.44792041105732133,23037.441712241005,709.4773928040436,0,67.46406935916883,7291.241518697403,0.8437670488428023,0.5181903536687581,1
27,1,8,Engineering,Retail,0,1,Consultant,Chicago,0.5363370475897438,31897.2392676929,627.4179578135247,0,69.57441430415493,8066.548954804503,0.5072359762066261,0.49000891430289295,0
54,1,14,Engineering,Tech,0,0,Clerk,Seattle,0.2118348870300556,151053.40245770436,695.3040680674542,0,58.14437216361543,16322.558740502689,0.6411521116333101,0.5306451773429179,1
26,1,39,Other,Finance,1,2,Consultant,Seattle,0.6772789007163921,25260.597462216185,707.3483138106476,0,73.41339878348276,13026.396044556926,0.5809349251812111,0.4492919570462166,0
41,1,17,Engineering,Other,0,0,Consultant,Seattle,0.5963314658466894,74929.12062011784,763.8960644951493,1,43.01979468070592,16382.913811478418,0.6183723951877671,0.5926762359918164,1
52,1,19,Other,Retail,0,1,Analyst,San Francisco,0.4449262220069204,35814.11045148989,700.9728956050146,0,56.447493931689515,26825.18106772613,0.5875501931893747,0.29558210969046506,1
66,1,5,Computer Science,Tech,0,0,Technician,Seattle,0.47249984847488224,51019.80816778925,639.5697218187597,0,43.09700685423917,45943.79972896484,0.6965187292943182,0.5640892555154422,1
52,1,11,Business,Manufacturing,0,1,Clerk,Chicago,0.6880800333235622,67662.68516496992,749.3954998865853,0,19.853337641246366,44491.3987023334,0.6938990844352925,0.31087602575232787,1
65,1,1,Science,Retail,0,2,Technician,New York,0.3806843078544552,41611.5766421738,688.6229338751256,0,54.38492801662716,28223.66931189256,0.6117924567574279,0.42465518080109577,0
53,2,6,Science,Tech,0,2,Manager,Other,0.6941278024493431,30459.29319488761,572.7375225181731,0,53.173558127489166,11472.731773156083,0.5095526956396977,0.5522359055290952,0
35,1,15,Engineering,Education,0,2,Other,Austin,0.4621941895120568,33088.9447748436,716.2492287288372,0,49.396113841158865,15765.308291388454,0.5431211159051188,0.29863304289647075,0
66,3,2,Arts,Education,0,1,Technician,Seattle,0.6133994079165375,33650.58632620623,725.0385647060104,0,57.47750780486879,32283.450040289623,0.442408030319569,0.516648074471572,0
56,3,2,Computer Science,Tech,0,6,Director,San Francisco,0.5130146308368481,92243.33209318516,657.8530903567106,0,78.2380486741972,13417.701197253818,0.5665570698240472,0.3628654151132158,0
49,1,26,Other,Healthcare,0,1,Engineer,Other,0.8349790769976778,17290.925605892175,690.3977099688456,0,45.911600368386516,10299.493079887365,0.423357479955608,0.4030930152297092,0
41,1,39,Computer Science,Manufacturing,0,2,Manager,Other,0.36689114148387114,14982.475859784903,732.8858512986975,0,30.85662461517548,29595.87508493112,0.6218847199712406,0.39849261769920014,0
40,1,37,Engineering,Tech,1,0,Clerk,Remote,0.4140076066134599,15490.365692084839,716.5892400601141,1,45.044979810839884,21396.495331652466,0.6295998228657836,0.36566668977213335,0
49,1,32,Other,Retail,0,2,Technician,San Francisco,0.27408117834667534,23226.154764831826,621.86715249425,0,47.263199332743945,19408.15419585074,0.700525196165193,0.3270389597424844,0
54,2,27,Other,Healthcare,0,2,Engineer,Chicago,0.3354864249456019,51536.29205679288,762.6775083248684,0,69.67177147896385,42868.0109552841,0.4779914206752168,0.7071187460466146,1
29,1,0,Engineering,Unemployed,0,0,Unemployed,New York,0.6069692161541774,53141.298060697714,785.3165309769325,1,52.13326206650238,42331.418784639536,0.4847804698915458,0.4817528519496494,0
66,1,7,Business,Finance,0,0,Clerk,Seattle,0.7400245458297592,26802.45265520127,674.4908056984078,0,27.03621283961519,64130.20792907927,0.7524701368522924,0.37625775532709593,1
30,1,36,Arts,Retail,0,2,Manager,Seattle,0.6239721305540415,35801.828130045375,604.5064213538707,0,66.10915727141783,14900.542877422326,0.4631269537048167,0.4437876063557299,0
40,1,31,Computer Science,Retail,0,1,Director,San Francisco,0.49919127504097005,20782.16991523045,738.5556403401475,0,62.90255677587683,28505.15276065322,0.8051216219019007,0.5036661028391435,1
42,2,36,Science,Education,1,1,Engineer,Chicago,0.36595782475159194,21768.60027902528,666.3453780410953,0,52.14204903529229,22279.117468651693,0.5076102883479324,0.46213051975311475,0
52,1,3,Engineering,Finance,0,2,Other,San Francisco,0.6347628007440725,48529.80476937163,726.7724397542625,0,68.96492927275641,26983.733461614032,0.5083091703919759,0.3733158225733011,1
58,1,29,Business,Finance,1,3,Other,San Francisco,0.3577097142221244,61318.816386320636,810.1085233283519,1,72.31214022486783,11151.968345413552,0.6842809845713742,0.4100768319419429,1
47,1,5,Science,Retail,1,2,Other,New York,0.2976572398541361,28612.260329087287,622.6846210405574,0,42.451190194284415,9494.95609609966,0.654939152869773,0.6185716409589148,0
34,3,18,Computer Science,Manufacturing,0,0,Director,Chicago,0.4537296000185143,82249.0863546197,660.1689560093838,0,31.996775329803956,21501.335280622563,0.7641536814594503,0.3597287043302271,1
66,1,31,Engineering,Other,0,0,Engineer,New York,0.19490890746672557,58853.269897157275,690.2760203225776,0,49.76247160597501,13286.349662763841,0.41086958477697866,0.30030291144293664,0
37,1,8,Other,Healthcare,1,1,Analyst,Chicago,0.2927922688171627,80487.96314905157,764.5839180679471,1,60.7322345087166,38674.06782343583,0.6533635427805083,0.4612045186649264,1
65,2,11,Arts,Education,0,1,Clerk,Seattle,0.7828985503824231,31242.385624309976,850.0,0,47.89290122593279,8951.653829210576,0.5954026445696519,0.3068283619860499,0
42,1,10,Engineering,Finance,0,4,Analyst,Austin,0.2649787363312397,77679.22474590332,712.3542593549814,1,30.231528344886055,9405.778069433147,0.49232719455660406,0.4090226595656199,0
39,3,15,Arts,Education,1,2,Engineer,Remote,0.3217777428431283,107987.56061564128,618.388862963774,0,53.25343945041438,17154.271949669335,0.7881472893001078,0.3748062801586899,1
30,2,0,Business,Unemployed,0,3,Unemployed,Austin,0.5107749361559997,29547.110461198485,682.7239312874389,0,9.32998660018989,8753.028173394847,0.6235349798883091,0.3756811358534358,0
36,2,20,Business,Healthcare,0,0,Engineer,Other,0.5185855820045022,33621.31368861492,661.2568256881008,0,43.510778555809324,60210.49064124121,0.5937150892627424,0.5069529784371802,0
66,2,29,Computer Science,Tech,0,2,Director,Chicago,0.4648063553931719,22609.845880020664,736.0792738842895,0,67.02331798980327,19736.985194968358,0.645400622559385,0.5257056969643868,0
53,3,12,Arts,Finance,0,0,Clerk,Austin,0.19949393766633272,20494.102727660524,718.8442351649467,0,68.10876734909552,15341.54177601194,0.4271645732887235,0.4194098357941126,0
29,3,33,Engineering,Healthcare,0,2,Technician,San Francisco,0.6272733991456685,20613.971011997506,647.9093315997701,0,0.0,29166.568424696172,0.47513939745789735,0.49056178506944986,1
58,2,3,Business,Other,0,1,Clerk,Seattle,0.4335419900363005,24203.84863747098,658.3257287876435,0,46.148317910936136,37433.04395809067,0.5667378843129047,0.4144279365246312,0
36,2,27,Engineering,Education,0,2,Consultant,Remote,0.6830674283262352,41663.011071888875,681.9971388712831,0,61.985515904425164,24938.68124299593,0.6316401680794285,0.5400838637503098,1
29,1,37,Computer Science,Retail,0,3,Engineer,Remote,0.4032773567706729,24720.798931611636,688.0320844968625,1,26.47835855135371,21144.71146487219,0.727463437004491,0.3522336309996372,0
26,1,30,Arts,Healthcare,0,0,Manager,Other,0.6473741508710865,41030.92285127929,697.8905541915211,1,42.56090650187343,12208.848383580733,0.5115078770800946,0.516524064711872,0
